Work ID,Component ID,Previous ID,Artist Name (EN),Artist Name (JP),Component Title (EN),Component Title (JP),Component Description (EN),Component Description (JP),Contributors (EN),Contributors (JP),Collection,Recording Date,Color,Sound,Run time (HH:MM:SS),Media Type,Media Format,Component Type,Relation,Film Process,Film Element Type,Film Wind,FPS,Audio Speed,Brand,Reel Size,Audio Reel Capacity,Video Stock Length,Video Standard,File Name,Codec,Codec ID,File Size (GB),Duration,Bit Rate,Dimensions,Display Aspect Ratio,Bit Depth,Scan Type,Encoded Date,Provenance,Viewing Restrictions,Terms Governing Use,Housing Annotations,Item Annotations,Condition Notes (EN),Condition Notes (JP),Notes,Date of Entry (YYYY-MM-DD),Cataloger
NA_013,NK_146,,NAKAJIMA Ko,中嶋興氏,Rangitoto,ランゲトート,Rangitoto,ランゲトート,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,KSP-S20,,,60,NTSC,,,,,,,,,,,,,,,ランゲ・トートー、RANG TO TO 16Min By NAKAJIMA Ko,,Tape is in good condition ,,,,
NA_013,NK_233,,NAKAJIMA Ko,中嶋興氏,Rangitoto,ランゲトート,,,,,Nakajima Ko,,,,00:16:36,Video,U-matic,,,,,,,,KCA-20BRS,,,60,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition but mild sticky shed smell. Dust in container ,,,,
NA_013,NK_155 ,,NAKAJIMA Ko,中嶋興氏,Rangitoto,ランゲトートー,,,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,KCA-5B,,,60,NTSC,,,,,,,,,,,,,,,"題名”RANGITOTO""ランゲトートー、1988年作品、制作TUNZ、Umachikku、オリジナル版、NTSC,16分",RANGITOTO’88　NTSC’16、Uマチック、NTSCオリジナル版、欄でトートTUNZにて制作,good condition. Case is slightly dirty,,,,
NA_013,NK_157,,NAKAJIMA Ko,中嶋興氏,Rangitoto,ランゲ・トートー,,,,,Nakajima Ko,,,Sound: Stereo / ステレオ,,Video,U-matic,,,,Master /　マスター,,,,Sony KCS-20XBR,,,20,PAL,,,,,,,,,,,,,,,"ランゲ・トートー、PAL,’88",ランゲ・トートー、RANGITOTO、’16、PAL,Tape is in good condition. Some particulate and dirt inside container  ,,,,
NA_014,NK_150,,NAKAJIMA Ko,中嶋興氏,Esprits de Sel,塩のエスプリ,Esprits de Sel,塩のエスプリ,,,Nakajima Ko,,BW,Sound: Stereo / ステレオ,,Video,Betacam SP,,,,,,,,Sony,,,30,NTSC,,,,,,,,,,,,,,,塩のエスプリ NTSC、オリジナル、ESPRITS DE SEL,,good condition ,,Dub noted on label,,
NA_014,NK_151,,NAKAJIMA Ko,中嶋興氏,Esprits de Sel,塩のエスプリ,"Esprits de Sel, PAL, original",塩のエスプリ　PAL 　オリジナル,,,Nakajima Ko,,,,,Video,Betacam SP,,,,,,,,G082BA,,,30,PAL,,,,,,,,,,,,,,,塩のエスプリ PAL、オリジナル、ESPRITS DE SEL BY NAKAJIMA Ko,,tape is in good condition ,,,,
NA_014,NK_234,,NAKAJIMA Ko,中嶋興氏,Esprits de Sel,塩のエスプリ,,,,,Nakajima Ko,,,,,Video,Betacam SP,,,,,,,,Sony BCT-30MA,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condtion,,,,
NA_014,NK_235,,NAKAJIMA Ko,中嶋興氏,Esprits de Sel,塩のエスプリ,,,,,Nakajima Ko,,,,,Video,Betacam SP,,,,,,,,Sony BCT-30ML,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition,,,,
NA_014,NK_232,,NAKAJIMA Ko,中嶋興氏,Esprits de Sel,塩のエスプリ,,,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,,,,60,NTSC,,,,,,,,,,,,,,,,,"Tape appears to be in good condition but there is particulate visible within the shell. Also, clear sticky shed smell and possible micro-climate. ",,,,
NA_015,NK_170,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_171,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_172,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Sony,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_173,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,TDK,,,60/90,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_174,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Sony,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_175,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_176,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_177,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Maxell,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_178,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,TDK,,,60/90,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_179,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_180,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_181,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_182,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Sony,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_183,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Maxell,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_184,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_185,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Sony,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_186,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Sony,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_187,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Sony,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_188,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_189,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Sony,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_190,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_191,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_192,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_193,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Sony,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_194,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Maxell,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_195,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Sony,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_196,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_197,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_198,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Maxell,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_199,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Sony,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_200,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Maxell,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_201,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_202,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_203,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_204,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_205,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_206,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_207,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_208,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_209,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_210,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Maxell,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_211,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_212,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_213,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Sony,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_214,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_215,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_216,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_217,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Sony,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_218,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_219,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_220,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_221,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,TDK,,,60,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_015,NK_222,,NAKAJIMA Ko,中嶋興氏,Hindu Spirit,ヒンズースピリット,,,,,Nakajima Ko,,,,,Video,MiniDV,,,,,,,,Panasonic,,,120,NTSC,,,,,,,,,,,,,,,,,Good condition,,,,
NA_017,NK_303,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],,,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,FujiFilm,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition,,,,
NA_017,NK_266,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],"Wheel chair, Snail, Fuji Mountain, 1978 Summer, people with disabilities","SU: 17
車椅子　かたつむり　富士山｜1978年夏
障害者",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Sony KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition, but housing is very dirty",,,,
NA_017,NK_267,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],"Wheel chair, Snail, Fuji Mountain, 1978 Summer, people with disabilities","SU: 17
車椅子　かたつむり　富士山｜1978年夏
障害者",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Damage on plastic visible around shell. Clear sticky shed smell and particulate within container. Very Dusty. Paper note within case on outside of tape. ,,,,
NA_017,NK_268,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],"Wheel chair, Snail, Fuji Mountain, 1978 Summer, people with disabilities","SU: 17
車椅子　かたつむり　富士山｜1978年夏
障害者",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Damage on plastic visible around shell. Clear sticky shed smell and particulate within container. Paper note within case. Very dusty. ,,,,
NA_017,NK_269,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],"Wheel chair, Snail, Fuji Mountain, 1978 Summer, people with disabilities","SU: 17
車椅子　かたつむり　富士山｜1978年夏
障害者",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition, slightly dirty housing",,,,
NA_017,NK_270,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],"Wheel chair, Snail, Fuji Mountain, 1978 Summer, people with disabilities","SU: 17
車椅子　かたつむり　富士山｜1978年夏
障害者",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is dirty with sticky shed smell, hub is cracked",,,,
NA_017,NK_271,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],"Wheel chair, Snail, Fuji Mountain, 1978 Summer, people with disabilities","SU: 17
車椅子　かたつむり　富士山｜1978年夏
障害者",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Damage on plastic visible around shell. Clear sticky shed smell and particulate within container. Very Dusty. Paper note within case on outside of tape. ,,,,
NA_017,NK_272,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],"Wheel chair, Snail, Fuji Mountain, 1978 Summer, people with disabilities","SU: 17
車椅子　かたつむり　富士山｜1978年夏
障害者",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Damage on plastic visible around shell. Clear sticky shed smell and particulate within container. Very Dusty. Paper note within case on outside of tape. ,,,,
NA_017,NK_273,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],"Wheel chair, Snail, Fuji Mountain, 1978 Summer, people with disabilities","SU: 17
車椅子　かたつむり　富士山｜1978年夏
障害者",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Damage on plastic visible around shell. Clear sticky shed smell and particulate within container. Very Dusty. Paper note within case on outside of tape. ,,,,
NA_017,NK_274,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],"Wheel chair, Snail, Fuji Mountain, 1978 Summer, people with disabilities","SU: 17
車椅子　かたつむり　富士山｜1978年夏
障害者",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Sony KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape and housing are very dirty with sticky shed smell, hub is cracked",,,,
NA_017,NK_275,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],"Wheel chair, Snail, Fuji Mountain, 1978 Summer, people with disabilities","SU: 17
車椅子　かたつむり　富士山｜1978年夏
障害者",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Sony,,,20,NTSC,,,,,,,,,,,,,,,,,Tape looks to be in good shape. Very minor cracking in cassette hub.,,,,
NA_017,NK_276,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],"Wheel chair, Snail, Fuji Mountain, 1978 Summer, people with disabilities","SU: 17
車椅子　かたつむり　富士山｜1978年夏
障害者",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is dirty; hub is cracked,,,,
NA_017,NK_277,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],"Wheel chair, Snail, Fuji Mountain, 1978 Summer, people with disabilities","SU: 17
車椅子　かたつむり　富士山｜1978年夏
障害者",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,KCA30,,,60,NTSC,,,,,,,,,,,,,,,,,"Tape has white particulate on capstands on tape path. Otherwise, seemes to be in good condition. Clear sticky shed smell. ",,,,
NA_017,NK_299,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],,,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Damage on plastic visible around shell. Clear sticky shed smell and particulate within container. Paper note within case. ,,,,
NA_017,NK_300,,NAKAJIMA Ko,中嶋興氏,[Snail],[カタツムリ],,,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Damage on plastic visible around shell. Clear sticky shed smell and particulate within container.  Very Dusty. ,,,,
NA_018,NK_294,,NAKAJIMA Ko,中嶋興氏,[Soviet Refugee Artists Exhibition],[「ソ連亡命作家展」],"SU: The ""Soviet refugee artists"" at the 4th Tokyo Exhibition (at Tokyo Metropolitan Museum) in 1978. 7 titles. TVK 9.26, Daytime show","SU: 18
第4回東京展（東京都美術館）における「ソ連亡命作家展」1978｜7本
TVK 9.26: 昼のワイドショーに出演",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,"Uneven wind and stored in a cardboard container. Otherwise, good condition. ",,,,
NA_021,NK_263,,NAKAJIMA Ko,中嶋興氏,"[China, JAA trip]",[中国（チャイナ） JAA旅行の記録],"China JAA trip Documentary. Around 1980s. 2 titles. Japan Animation Association group tour. Osamu Tezuka, Aihara ","SU: 21
中国（チャイナ） JAA旅行の記録｜1980年前後｜2本
1980.11.12
Japan Animation Association　団体ツアー
手塚治虫　相原",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCA-30,,,30,NTSC,,,,,,,,,,,,,,,,,Tape has sticky shed smell,,,,
NA_021,NK_264,,NAKAJIMA Ko,中嶋興氏,"[China, JAA trip]",[中国（チャイナ） JAA旅行の記録],"China JAA trip Documentary. Around 1980s. 2 titles. Japan Animation Association group tour. Osamu Tezuka, Aihara ","SU: 21
中国（チャイナ） JAA旅行の記録｜1980年前後｜2本
1980.11.12
Japan Animation Association　団体ツアー
手塚治虫　相原",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCA30,,,60,NTSC,,,,,,,,,,,,,,,,,Tape appears to be good condition but clear particulate in case and a stickyshed smell ,,,,
NA_022,NK_256,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good shape,,,,
NA_022,NK_259,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,"Uneven wind and stored in a cardboard container. Otherwise, good condition. ",,,,
NA_022,NK_260,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition, but slightly dusty.",,,,
NA_022,NK_262,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,"Uneven wind and stored in cardboard container. Otherwise, tape appears to be in good condition. ",,,,
NA_022,NK_287,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in poor condition. White particulate visible on backcoat and bunching visible in the wind. Should be inspected and cleaned. ,,,,
NA_022,NK_288,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,"uneven wind on tape and scotch taped down. Otherwise, tape appears to be in somewhat good condition. ",,,,
NA_022,NK_289,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony,,,30,NTSC,,,,,,,,,,,,,,,,,"Tape is dirty, stored in paper bag",,,,
